annee;date;parcelle;exploitation;culture;ITK;OT;temps[h];profondeur[cm];RECOLTE_rendement[t/ha];RECOLTE_risqueEchaudage[%];RECOLTE_impactGel[%];IRRIGATION_dose[mm];IRRIGATION_reelle[mm];FERTI_produit;FERTI_nature;FERTI_annulee;FERTI_doseBruteOrg[kg/ha];FERTI_apportNminTheorique[kg/ha];FERTI_apportNminReel[kg/ha];FERTI_apportNorg_labile[kg/ha];FERTI_apportNorg_recalcitrant[kg/ha];BIOMASSE_export[t/ha];BIOMASSE_aer_restit[t/ha];BIOMASSE_rac_restit[t/ha];N_export[kg/ha];C_export[kg/ha];id_lot;nb_ugb;duree_pature[j];herbe_consommee[kg]
2019;152;59_001;SSM1-0005;mil;mil_precarachide;SEMIS;0.11;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;59_001;SSM1-0005;mil;mil_precarachide;TRAVAIL_SOL;3.69;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;60_001;SSM1-0005;mil;mil_precarachide;RECOLTE;17.02;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;60_001;SSM1-0005;mil;mil_precarachide;SEMIS;0.22;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;60_001;SSM1-0005;mil;mil_precarachide;TRAVAIL_SOL;7.31;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;61_001;SSM1-0005;mil;mil_precarachide;RECOLTE;5.08;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;61_001;SSM1-0005;mil;mil_precarachide;SEMIS;0.07;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;61_001;SSM1-0005;mil;mil_precarachide;TRAVAIL_SOL;2.18;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;62_001;SSM1-0005;mil;mil_precarachide;RECOLTE;28.73;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;62_001;SSM1-0005;mil;mil_precarachide;SEMIS;0.37;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;62_001;SSM1-0005;mil;mil_precarachide;TRAVAIL_SOL;12.33;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;63_001;SSM1-0005;mil;mil_precarachide;RECOLTE;10.89;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;63_001;SSM1-0005;mil;mil_precarachide;SEMIS;0.14;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;63_001;SSM1-0005;mil;mil_precarachide;TRAVAIL_SOL;4.68;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;64_001;SSM1-0005;mil;mil_precarachide;RECOLTE;18.98;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;64_001;SSM1-0005;mil;mil_precarachide;SEMIS;0.24;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;64_001;SSM1-0005;mil;mil_precarachide;TRAVAIL_SOL;8.15;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;65_001;SSM1-0005;mil;mil_precarachide;RECOLTE;0.16;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;65_001;SSM1-0005;mil;mil_precarachide;SEMIS;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;65_001;SSM1-0005;mil;mil_precarachide;TRAVAIL_SOL;0.07;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;66_001;SSM1-0005;mil;mil_precarachide;RECOLTE;19.89;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;66_001;SSM1-0005;mil;mil_precarachide;SEMIS;0.25;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;66_001;SSM1-0005;mil;mil_precarachide;TRAVAIL_SOL;8.54;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;67_001;SSM1-0005;mil;mil_precarachide;RECOLTE;9.36;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;67_001;SSM1-0005;mil;mil_precarachide;SEMIS;0.12;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;67_001;SSM1-0005;mil;mil_precarachide;TRAVAIL_SOL;4.02;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;68_001;SSM1-0005;mil;mil_precarachide;RECOLTE;7.93;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;68_001;SSM1-0005;mil;mil_precarachide;SEMIS;0.1;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;68_001;SSM1-0005;mil;mil_precarachide;TRAVAIL_SOL;3.41;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;69_001;SSM1-0005;mil;mil_precarachide;RECOLTE;22.82;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;69_001;SSM1-0005;mil;mil_precarachide;SEMIS;0.29;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;69_001;SSM1-0005;mil;mil_precarachide;TRAVAIL_SOL;9.8;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;70_001;SSM1-0005;mil;mil_precarachide;RECOLTE;6.23;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;70_001;SSM1-0005;mil;mil_precarachide;SEMIS;0.08;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;70_001;SSM1-0005;mil;mil_precarachide;TRAVAIL_SOL;2.67;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;71_001;SSM1-0005;mil;mil_precarachide;RECOLTE;34.14;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;71_001;SSM1-0005;mil;mil_precarachide;SEMIS;0.44;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;71_001;SSM1-0005;mil;mil_precarachide;TRAVAIL_SOL;14.66;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;72_001;SSM1-0005;mil;mil_precarachide;RECOLTE;3.51;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;72_001;SSM1-0005;mil;mil_precarachide;SEMIS;0.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;72_001;SSM1-0005;mil;mil_precarachide;TRAVAIL_SOL;1.51;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;73_001;SSM1-0006;mil;mil_precarachide;RECOLTE;5.83;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;73_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.07;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;73_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;2.5;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;74_001;SSM1-0006;mil;mil_precarachide;RECOLTE;33.49;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;74_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.43;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;74_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;14.37;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;75_001;SSM1-0006;mil;mil_precarachide;RECOLTE;34.46;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;75_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.44;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;75_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;14.79;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;76_001;SSM1-0006;mil;mil_precarachide;RECOLTE;4.11;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;76_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.05;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;76_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;1.77;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;77_001;SSM1-0006;mil;mil_precarachide;RECOLTE;23.99;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;77_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.31;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;77_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;10.3;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;78_001;SSM1-0006;mil;mil_precarachide;RECOLTE;6.09;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;78_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.08;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;78_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;2.61;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;79_001;SSM1-0006;mil;mil_precarachide;RECOLTE;27.19;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;79_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.35;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;79_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;11.67;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;80_001;SSM1-0006;mil;mil_precarachide;RECOLTE;5.69;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;80_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.07;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;80_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;2.44;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;81_001;SSM1-0006;mil;mil_precarachide;RECOLTE;28.96;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;81_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.37;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;81_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;12.43;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;82_001;SSM1-0006;mil;mil_precarachide;RECOLTE;3.83;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;82_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.05;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;82_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;1.64;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;83_001;SSM1-0006;mil;mil_precarachide;RECOLTE;18.06;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;83_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.23;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;83_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;7.75;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;84_001;SSM1-0006;mil;mil_precarachide;RECOLTE;12.2;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;84_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.16;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;84_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;5.24;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;85_001;SSM1-0006;mil;mil_precarachide;RECOLTE;55.34;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;85_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.71;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;85_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;23.75;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;86_001;SSM1-0006;mil;mil_precarachide;RECOLTE;8.05;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;86_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.1;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;86_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;3.46;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;87_001;SSM1-0006;mil;mil_precarachide;RECOLTE;30.89;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;87_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.39;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;87_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;13.26;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;88_001;SSM1-0006;mil;mil_precarachide;RECOLTE;8.57;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;88_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.11;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;88_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;3.68;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;89_001;SSM1-0006;mil;mil_precarachide;RECOLTE;34.51;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;89_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.44;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;89_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;14.82;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;90_001;SSM1-0006;mil;mil_precarachide;RECOLTE;30.22;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;90_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.39;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;90_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;12.97;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;91_001;SSM1-0006;mil;mil_precarachide;RECOLTE;88.39;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;91_001;SSM1-0006;mil;mil_precarachide;SEMIS;1.13;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;91_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;37.94;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;92_001;SSM1-0006;mil;mil_precarachide;RECOLTE;2.97;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;92_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;92_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;1.28;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;93_001;SSM1-0006;mil;mil_precarachide;RECOLTE;28.1;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;93_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.36;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;93_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;12.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;94_001;SSM1-0006;mil;mil_precarachide;RECOLTE;0.61;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;94_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.01;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;94_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;0.26;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;95_001;SSM1-0006;mil;mil_precarachide;RECOLTE;46.88;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;95_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.6;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;95_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;20.12;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;96_001;SSM1-0006;mil;mil_precarachide;RECOLTE;7.92;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;96_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.1;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;96_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;3.4;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;97_001;SSM1-0006;mil;mil_precarachide;RECOLTE;25.45;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;97_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.33;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;97_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;10.93;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;98_001;SSM1-0006;mil;mil_precarachide;RECOLTE;0.96;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;98_001;SSM1-0006;mil;mil_precarachide;SEMIS;0.01;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;98_001;SSM1-0006;mil;mil_precarachide;TRAVAIL_SOL;0.41;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;99_001;SSM1-0007;mil;mil_precarachide;RECOLTE;8.16;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;99_001;SSM1-0007;mil;mil_precarachide;SEMIS;0.1;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;99_001;SSM1-0007;mil;mil_precarachide;TRAVAIL_SOL;3.5;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;100_001;SSM1-0007;mil;mil_precarachide;RECOLTE;13.22;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;100_001;SSM1-0007;mil;mil_precarachide;SEMIS;0.17;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;100_001;SSM1-0007;mil;mil_precarachide;TRAVAIL_SOL;5.67;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;101_001;SSM1-0008;mil;mil_precarachide;RECOLTE;31.05;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;101_001;SSM1-0008;mil;mil_precarachide;SEMIS;0.4;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;101_001;SSM1-0008;mil;mil_precarachide;TRAVAIL_SOL;13.33;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;102_001;SSM1-0009;mil;mil_precarachide;RECOLTE;46.51;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;102_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.59;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;102_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;19.96;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;103_001;SSM1-0009;mil;mil_precarachide;RECOLTE;14.19;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;103_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.18;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;103_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;6.09;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;104_001;SSM1-0009;mil;mil_precarachide;RECOLTE;53.88;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;104_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.69;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;104_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;23.13;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;105_001;SSM1-0009;mil;mil_precarachide;RECOLTE;6.71;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;105_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.09;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;105_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;2.88;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;106_001;SSM1-0009;mil;mil_precarachide;RECOLTE;43.82;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;106_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.56;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;106_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;18.81;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;107_001;SSM1-0009;mil;mil_precarachide;RECOLTE;9.38;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;107_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.12;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;107_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;4.03;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;108_001;SSM1-0010;mil;mil_precarachide;RECOLTE;42.39;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;108_001;SSM1-0010;mil;mil_precarachide;SEMIS;0.54;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;108_001;SSM1-0010;mil;mil_precarachide;TRAVAIL_SOL;18.2;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;109_001;SSM1-0011;mil;mil_precarachide;RECOLTE;11.26;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;109_001;SSM1-0011;mil;mil_precarachide;SEMIS;0.14;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;109_001;SSM1-0011;mil;mil_precarachide;TRAVAIL_SOL;4.83;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;110_001;SSM1-0010;mil;mil_precarachide;RECOLTE;22.73;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;110_001;SSM1-0010;mil;mil_precarachide;SEMIS;0.29;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;110_001;SSM1-0010;mil;mil_precarachide;TRAVAIL_SOL;9.76;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;111_001;SSM1-0010;mil;mil_precarachide;RECOLTE;8.07;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;111_001;SSM1-0010;mil;mil_precarachide;SEMIS;0.1;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;111_001;SSM1-0010;mil;mil_precarachide;TRAVAIL_SOL;3.47;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;112_001;SSM1-0010;mil;mil_precarachide;RECOLTE;38.76;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;112_001;SSM1-0010;mil;mil_precarachide;SEMIS;0.5;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;112_001;SSM1-0010;mil;mil_precarachide;TRAVAIL_SOL;16.64;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;113_001;SSM1-0010;mil;mil_precarachide;RECOLTE;1.48;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;113_001;SSM1-0010;mil;mil_precarachide;SEMIS;0.02;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;113_001;SSM1-0010;mil;mil_precarachide;TRAVAIL_SOL;0.64;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;114_001;SSM1-0010;mil;mil_precarachide;RECOLTE;22.74;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;114_001;SSM1-0010;mil;mil_precarachide;SEMIS;0.29;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;114_001;SSM1-0010;mil;mil_precarachide;TRAVAIL_SOL;9.76;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;115_001;SSM1-0010;mil;mil_precarachide;RECOLTE;3.08;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;115_001;SSM1-0010;mil;mil_precarachide;SEMIS;0.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;115_001;SSM1-0010;mil;mil_precarachide;TRAVAIL_SOL;1.32;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;116_001;SSM1-0010;mil;mil_precarachide;RECOLTE;10.75;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;116_001;SSM1-0010;mil;mil_precarachide;SEMIS;0.14;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;116_001;SSM1-0010;mil;mil_precarachide;TRAVAIL_SOL;4.62;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;117_001;SSM1-0010;mil;mil_precarachide;RECOLTE;0.34;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;117_001;SSM1-0010;mil;mil_precarachide;SEMIS;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;117_001;SSM1-0010;mil;mil_precarachide;TRAVAIL_SOL;0.14;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;118_001;SSM1-0010;mil;mil_precarachide;RECOLTE;11.74;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;118_001;SSM1-0010;mil;mil_precarachide;SEMIS;0.15;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;118_001;SSM1-0010;mil;mil_precarachide;TRAVAIL_SOL;5.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;119_001;SSM1-0010;mil;mil_precarachide;RECOLTE;3.2;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;119_001;SSM1-0010;mil;mil_precarachide;SEMIS;0.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;119_001;SSM1-0010;mil;mil_precarachide;TRAVAIL_SOL;1.37;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;120_001;SSM1-0012;mil;mil_precarachide;RECOLTE;5.07;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;120_001;SSM1-0012;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;120_001;SSM1-0012;mil;mil_precarachide;TRAVAIL_SOL;2.18;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;121_001;SSM1-0012;mil;mil_precarachide;RECOLTE;1.4;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;121_001;SSM1-0012;mil;mil_precarachide;SEMIS;0.02;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;121_001;SSM1-0012;mil;mil_precarachide;TRAVAIL_SOL;0.6;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;122_001;SSM1-0012;mil;mil_precarachide;RECOLTE;2.79;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;122_001;SSM1-0012;mil;mil_precarachide;SEMIS;0.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;122_001;SSM1-0012;mil;mil_precarachide;TRAVAIL_SOL;1.2;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;123_001;SSM1-0012;mil;mil_precarachide;RECOLTE;10.57;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;123_001;SSM1-0012;mil;mil_precarachide;SEMIS;0.14;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;123_001;SSM1-0012;mil;mil_precarachide;TRAVAIL_SOL;4.54;0.0;;;;;;;;;;;;;;;;;;;;;;
