annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;152;258;328_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;328_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
2019;1;151;329_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;329_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;329_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;330_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;330_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;330_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;331_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;331_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;331_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;332_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;332_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;332_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;333_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;333_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;333_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;334_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;334_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;334_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;335_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;335_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;335_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;336_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;336_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;336_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;337_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;337_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;337_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;338_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;338_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;338_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;339_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;339_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;339_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;340_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;340_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;340_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;341_001;solnu;;524.36;0.79;0.0;3.06;0.0;0.0;0.0;527.42;0.03
2019;152;258;341_001;mil;mil_precarachide;989.93;0.78;18.11;5.83;0.0;147.84;0.0;1161.72;0.03
2019;259;365;341_001;solnu;;629.3;0.77;0.0;3.36;0.0;6.36;0.0;639.02;0.02
2019;1;151;342_001;solnu;;494.17;0.8;0.0;2.8;0.0;0.0;0.0;496.97;0.03
2019;152;258;342_001;mil;mil_precarachide;935.82;0.79;14.15;5.36;0.0;132.09;0.0;1087.41;0.03
2019;259;365;342_001;solnu;;573.19;0.78;0.0;3.02;0.0;5.74;0.0;581.95;0.03
2019;1;151;343_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;343_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;343_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;344_001;solnu;;498.35;0.73;0.0;2.92;0.0;0.0;0.0;501.27;0.02
2019;152;258;344_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;344_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
2019;1;151;345_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;345_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;345_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;346_001;solnu;;468.49;0.84;0.0;2.58;0.0;0.0;0.0;471.07;0.03
2019;152;258;346_001;mil;mil_precarachide;890.82;0.83;6.1;4.95;0.0;117.47;0.0;1019.33;0.03
2019;259;365;346_001;solnu;;530.8;0.82;0.0;2.45;0.0;7.82;0.0;541.07;0.03
2019;1;151;347_001;solnu;;488.72;0.83;0.0;2.71;0.0;0.0;0.0;491.44;0.03
2019;152;258;347_001;mil;mil_precarachide;925.24;0.82;7.92;5.19;0.0;125.63;0.0;1063.97;0.03
2019;259;365;347_001;solnu;;566.18;0.82;0.0;2.69;0.0;8.24;0.0;577.1;0.03
2019;1;151;352_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;352_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;352_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;353_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;353_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;353_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;354_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;354_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;354_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;355_001;solnu;;498.35;0.73;0.0;2.92;0.0;0.0;0.0;501.27;0.02
2019;152;258;355_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;355_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
2019;1;151;356_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;356_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;356_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;357_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;357_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;357_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;358_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;358_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;358_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;359_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;359_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;359_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;360_001;solnu;;498.35;0.73;0.0;2.92;0.0;0.0;0.0;501.27;0.02
2019;152;258;360_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;360_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
2019;1;151;361_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;361_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;361_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;362_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;362_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;362_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;363_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;363_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;363_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;364_001;solnu;;498.35;0.73;0.0;2.92;0.0;0.0;0.0;501.27;0.02
2019;152;258;364_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;364_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
2019;1;151;365_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;365_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;365_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;366_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;366_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;366_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;367_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;367_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;367_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;368_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;368_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;368_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;369_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;369_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;369_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;370_001;solnu;;468.49;0.84;0.0;2.58;0.0;0.0;0.0;471.07;0.03
2019;152;258;370_001;mil;mil_precarachide;890.82;0.83;6.1;4.95;0.0;117.47;0.0;1019.33;0.03
2019;259;365;370_001;solnu;;530.8;0.82;0.0;2.45;0.0;7.82;0.0;541.07;0.03
2019;1;151;371_001;solnu;;488.72;0.83;0.0;2.71;0.0;0.0;0.0;491.44;0.03
2019;152;258;371_001;mil;mil_precarachide;925.24;0.82;7.92;5.19;0.0;125.63;0.0;1063.97;0.03
2019;259;365;371_001;solnu;;566.18;0.82;0.0;2.69;0.0;8.24;0.0;577.1;0.03
2019;1;151;372_001;solnu;;498.35;0.73;0.0;2.92;0.0;0.0;0.0;501.27;0.02
2019;152;258;372_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;372_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
2019;1;151;373_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;373_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;373_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;374_001;solnu;;524.36;0.79;0.0;3.06;0.0;0.0;0.0;527.42;0.03
2019;152;258;374_001;mil;mil_precarachide;989.93;0.78;18.11;5.83;0.0;147.84;0.0;1161.72;0.03
2019;259;365;374_001;solnu;;629.3;0.77;0.0;3.36;0.0;6.36;0.0;639.02;0.02
2019;1;151;375_001;solnu;;494.17;0.8;0.0;2.8;0.0;0.0;0.0;496.97;0.03
2019;152;258;375_001;mil;mil_precarachide;935.82;0.79;14.15;5.36;0.0;132.09;0.0;1087.41;0.03
2019;259;365;375_001;solnu;;573.19;0.78;0.0;3.02;0.0;5.74;0.0;581.95;0.03
2019;1;151;376_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;376_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;376_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;377_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;377_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;377_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;378_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;378_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;378_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;379_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;379_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;379_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;380_001;solnu;;498.35;0.73;0.0;2.92;0.0;0.0;0.0;501.27;0.02
2019;152;258;380_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;380_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
2019;1;151;381_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;381_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;381_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;382_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;382_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;382_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;383_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;383_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;383_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;384_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;384_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;384_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;385_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;385_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;385_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;386_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;386_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;386_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;387_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;387_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;387_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;388_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;388_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;388_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;389_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;389_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;389_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;390_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;390_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;390_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;391_001;solnu;;494.17;0.8;0.0;2.8;0.0;0.0;0.0;496.97;0.03
2019;152;258;391_001;mil;mil_precarachide;935.82;0.79;14.15;5.36;0.0;132.09;0.0;1087.41;0.03
2019;259;365;391_001;solnu;;573.19;0.78;0.0;3.02;0.0;5.74;0.0;581.95;0.03
2019;1;151;392_001;solnu;;468.49;0.84;0.0;2.58;0.0;0.0;0.0;471.07;0.03
2019;152;258;392_001;mil;mil_precarachide;890.82;0.83;6.1;4.95;0.0;117.47;0.0;1019.33;0.03
2019;259;365;392_001;solnu;;530.8;0.82;0.0;2.45;0.0;7.82;0.0;541.07;0.03
2019;1;151;393_001;solnu;;488.72;0.83;0.0;2.71;0.0;0.0;0.0;491.44;0.03
2019;152;258;393_001;mil;mil_precarachide;925.24;0.82;7.92;5.19;0.0;125.63;0.0;1063.97;0.03
2019;259;365;393_001;solnu;;566.18;0.82;0.0;2.69;0.0;8.24;0.0;577.1;0.03
2019;1;151;394_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;394_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;394_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;395_001;solnu;;498.35;0.73;0.0;2.92;0.0;0.0;0.0;501.27;0.02
2019;152;258;395_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;395_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
2019;1;151;396_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;396_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;396_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;397_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;397_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;397_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;398_001;solnu;;498.35;0.73;0.0;2.92;0.0;0.0;0.0;501.27;0.02
2019;152;258;398_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;398_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
2019;1;151;399_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;399_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;399_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;400_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;400_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;400_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;401_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;401_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;401_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;402_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;402_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;402_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;403_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;403_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;403_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;404_001;solnu;;468.49;0.84;0.0;2.58;0.0;0.0;0.0;471.07;0.03
2019;152;258;404_001;mil;mil_precarachide;890.82;0.83;6.1;4.95;0.0;117.47;0.0;1019.33;0.03
2019;259;365;404_001;solnu;;530.8;0.82;0.0;2.45;0.0;7.82;0.0;541.07;0.03
2019;1;151;405_001;solnu;;488.72;0.83;0.0;2.71;0.0;0.0;0.0;491.44;0.03
2019;152;258;405_001;mil;mil_precarachide;925.24;0.82;7.92;5.19;0.0;125.63;0.0;1063.97;0.03
2019;259;365;405_001;solnu;;566.18;0.82;0.0;2.69;0.0;8.24;0.0;577.1;0.03
2019;1;151;406_001;solnu;;468.49;0.84;0.0;2.58;0.0;0.0;0.0;471.07;0.03
2019;152;258;406_001;mil;mil_precarachide;890.82;0.83;6.1;4.95;0.0;117.47;0.0;1019.33;0.03
2019;259;365;406_001;solnu;;530.8;0.82;0.0;2.45;0.0;7.82;0.0;541.07;0.03
2019;1;151;407_001;solnu;;488.72;0.83;0.0;2.71;0.0;0.0;0.0;491.44;0.03
2019;152;258;407_001;mil;mil_precarachide;925.24;0.82;7.92;5.19;0.0;125.63;0.0;1063.97;0.03
2019;259;365;407_001;solnu;;566.18;0.82;0.0;2.69;0.0;8.24;0.0;577.1;0.03
2019;1;151;408_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;408_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;408_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;409_001;solnu;;450.01;0.76;0.0;2.51;0.0;0.0;0.0;452.52;0.03
2019;152;258;409_001;mil;mil_precarachide;845.28;0.75;7.19;4.76;0.0;112.73;0.0;969.96;0.02
2019;259;365;409_001;solnu;;486.26;0.74;0.0;2.31;0.0;7.41;0.0;495.98;0.02
2019;1;151;410_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;410_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;410_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;411_001;solnu;;451.2;0.75;0.0;2.52;0.0;0.0;0.0;453.72;0.02
2019;152;258;411_001;mil;mil_precarachide;848.71;0.74;7.85;4.79;0.0;114.14;0.0;975.49;0.02
2019;259;365;411_001;solnu;;492.36;0.74;0.0;2.34;0.0;7.47;0.0;502.17;0.02
2019;1;151;412_001;solnu;;480.61;0.73;0.0;2.8;0.0;0.0;0.0;483.41;0.02
2019;152;258;412_001;mil;mil_precarachide;904.58;0.72;9.41;5.32;0.0;131.37;0.0;1050.68;0.02
2019;259;365;412_001;solnu;;545.4;0.71;0.0;2.67;0.0;8.54;0.0;556.61;0.02
2019;1;151;413_001;solnu;;488.72;0.83;0.0;2.71;0.0;0.0;0.0;491.44;0.03
2019;152;258;413_001;mil;mil_precarachide;925.24;0.82;7.92;5.19;0.0;125.63;0.0;1063.97;0.03
2019;259;365;413_001;solnu;;566.18;0.82;0.0;2.69;0.0;8.24;0.0;577.1;0.03
2019;1;151;414_001;solnu;;468.49;0.84;0.0;2.58;0.0;0.0;0.0;471.07;0.03
2019;152;258;414_001;mil;mil_precarachide;890.82;0.83;6.1;4.95;0.0;117.47;0.0;1019.33;0.03
2019;259;365;414_001;solnu;;530.8;0.82;0.0;2.45;0.0;7.82;0.0;541.07;0.03
2019;1;151;415_001;solnu;;488.72;0.83;0.0;2.71;0.0;0.0;0.0;491.44;0.03
2019;152;258;415_001;mil;mil_precarachide;925.24;0.82;7.92;5.19;0.0;125.63;0.0;1063.97;0.03
2019;259;365;415_001;solnu;;566.18;0.82;0.0;2.69;0.0;8.24;0.0;577.1;0.03
2019;1;151;416_001;solnu;;498.35;0.73;0.0;2.92;0.0;0.0;0.0;501.27;0.02
2019;152;258;416_001;mil;mil_precarachide;933.29;0.72;8.21;5.52;0.0;137.15;0.0;1084.17;0.02
2019;259;365;416_001;solnu;;550.03;0.72;0.0;2.98;0.0;6.03;0.0;559.04;0.02
